arm,canonical_name,alias_group_members,numel,l2_ref,l2_final,delta_ref_final,rho,is_latent_q
ssra,layers.12.ln1.weight,,640,25.14341097793209,17.016384912150595,8.351730405116616,0.33216377890998067,False
ssra,layers.12.ln1.bias,,640,0.24535917913235467,1.3642781023718322,1.2228812890115586,4.9840454037054664,False
ssra,layers.12.ln2.weight,,640,25.79834941962041,24.352309294543506,2.014002465550627,0.07806710548772233,False
ssra,layers.12.ln2.bias,,640,0.6186007184449315,3.338037087327388,2.8343505848684716,4.5818740592374345,False
ssra,layers.12.ln_node.weight,,640,24.865052954794024,6.976188879898421,18.095636628983566,0.7277537941255298,False
ssra,layers.12.ln_node.bias,,640,0.3365753913028702,1.0524708865752672,1.0385664693984547,3.085687475184102,False
ssra,layers.12.attn.w_q.weight,layers.12.attn.w_q.weight;layers.12.pool.attn.w_q.weight;layers.12.readout_attn.w_q.weight,409600,16.482916580641835,41.43305262237626,40.363588475341956,2.448813489886037,False
ssra,layers.12.attn.w_k.weight,layers.12.attn.w_k.weight;layers.12.pool.attn.w_k.weight;layers.12.readout_attn.w_k.weight,409600,16.31953589765852,41.31383377416778,40.237019687032706,2.465573772401567,False
ssra,layers.12.attn.w_v.weight,layers.12.attn.w_v.weight;layers.12.pool.attn.w_v.weight;layers.12.readout_attn.w_v.weight,409600,15.581089398100566,43.9190879098017,41.36844449427075,2.655041854731533,False
ssra,layers.12.attn.w_o.weight,layers.12.attn.w_o.weight;layers.12.pool.attn.w_o.weight;layers.12.readout_attn.w_o.weight,409600,15.796011899033488,43.78887685709341,41.78381778456878,2.645213111489579,False
ssra,layers.12.pool.latent_q,,10240,2.4724265324666117,7.662965419244973,6.903047596423537,2.792013233063279,True
ssra,layers.12.pool.ln_pool.weight,,640,24.72438478706952,11.140819569369127,13.702012570407247,0.5541902331811788,False
ssra,layers.12.pool.ln_pool.bias,,640,0.3759178342721468,1.5712626677326946,1.5578345841265833,4.144082674722967,False
ssra,layers.12.ffn.fc1.weight,,1638400,33.85643694722322,104.84792716815551,96.2657520436749,2.8433515373675564,False
ssra,layers.12.ffn.fc1.bias,,2560,1.3449396066225299,2.5979720521320906,1.799736093893115,1.3381538360764687,False
ssra,layers.12.ffn.fc2.weight,,1638400,20.63878100651227,112.9072808624984,109.6639767893274,5.3134909835384425,False
